CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn
7960,Male,74,27,11474.98,531740.89,Monthly,Digital Wallet,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes
7961,Female,62,15,7439.47,627924.7,Monthly,Cash,DSL,Yes,Yes,Yes,Yes,Yes,No,No
7962,Male,77,7,8789.22,111382.32,Semi Annually,Cheque,No,No,No,Yes,Yes,Yes,No,No
7963,Male,72,57,10808.96,339372.24,Semi Annually,Cash,DSL,Yes,No,Yes,Yes,No,Yes,Yes
7964,Male,67,42,10262.5,161326.71,Quarterly,Cheque,No,Yes,Yes,Yes,No,Yes,No,No
7965,Male,46,9,2777.14,689549.29,Annually,Cheque,No,Yes,Yes,Yes,No,No,Yes,Yes
7966,Male,29,6,885.11,130374.18,Quarterly,Digital Wallet,Fiber optic,No,Yes,Yes,No,No,Yes,No
7967,Female,56,57,11116.51,356708.26,Monthly,Cash,Fiber optic,Yes,No,No,No,No,Yes,No
7968,Female,64,30,11783.69,52383.72,Monthly,Bank Transfer,Fiber optic,Yes,Yes,No,No,No,Yes,No
7969,Male,20,55,6894.66,511092.49,Quarterly,Cash,No,No,Yes,Yes,Yes,No,Yes,Yes
7970,Female,65,54,10683.14,390720.55,Quarterly,Bank Transfer,No,No,No,Yes,No,No,Yes,No
7971,Male,18,27,2935.43,403393.75,Quarterly,Credit Card,No,Yes,Yes,Yes,Yes,No,Yes,No
7972,Female,44,59,1510.26,90278.94,Monthly,Cheque,Fiber optic,Yes,No,Yes,No,Yes,No,No
7973,Female,65,7,6097.84,416045.14,Monthly,Cash,DSL,Yes,No,Yes,No,No,No,Yes
7974,Female,41,40,9771.96,455388.96,Quarterly,Cheque,DSL,Yes,Yes,No,Yes,No,No,No
7975,Female,79,2,7924.91,770643.67,Semi Annually,Cash,Fiber optic,Yes,No,Yes,No,No,Yes,No
7976,Female,61,14,7720.38,36245.92,Annually,Credit Card,Fiber optic,No,Yes,Yes,Yes,No,Yes,Yes
7977,Male,36,10,406.02,738943.75,Annually,Cash,No,Yes,No,No,No,Yes,Yes,No
7978,Male,76,50,3946.42,388855.92,Quarterly,Credit Card,No,No,Yes,Yes,Yes,No,No,No
7979,Female,25,18,11286.05,175990.48,Semi Annually,Cheque,No,Yes,Yes,Yes,No,No,Yes,No
7980,Male,72,18,1784.43,535781.41,Annually,Digital Wallet,DSL,No,Yes,Yes,Yes,No,Yes,No
7981,Female,61,16,8771.12,418471.25,Semi Annually,Bank Transfer,DSL,Yes,Yes,No,Yes,Yes,Yes,No
7982,Male,64,52,9159.87,189136.46,Annually,Cheque,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes
7983,Female,19,69,8847.43,505193.21,Annually,Digital Wallet,Fiber optic,No,No,Yes,No,No,Yes,Yes
7984,Female,78,52,11873.56,383877.2,Monthly,Cheque,No,No,Yes,No,No,No,Yes,No
7985,Female,47,31,5028.66,554321.55,Semi Annually,Cheque,DSL,No,No,No,Yes,No,Yes,Yes
7986,Male,47,23,8249.88,554370.77,Annually,Cash,DSL,No,No,Yes,No,Yes,No,Yes
7987,Male,66,42,2485.13,383524.1,Semi Annually,Credit Card,Fiber optic,No,No,No,Yes,Yes,No,Yes
7988,Female,56,62,4916.58,318729.01,Quarterly,Credit Card,DSL,Yes,Yes,No,Yes,No,No,No
7989,Female,62,50,6000.42,59962.95,Quarterly,Cash,No,Yes,Yes,No,Yes,No,Yes,Yes
7990,Male,49,15,2734.96,400138.81,Semi Annually,Cash,DSL,Yes,No,No,Yes,Yes,Yes,Yes
7991,Male,18,44,10900.37,202060.87,Annually,Cheque,No,No,Yes,No,Yes,Yes,Yes,No
7992,Male,55,42,8651.13,52065.5,Quarterly,Credit Card,No,Yes,Yes,Yes,Yes,Yes,No,Yes
7993,Male,30,45,3548.34,271000.38,Quarterly,Cheque,No,Yes,Yes,Yes,No,No,Yes,Yes
7994,Male,28,35,1792.49,79100.52,Annually,Digital Wallet,No,Yes,No,Yes,Yes,No,Yes,Yes
7995,Female,27,22,3596.83,467996.04,Quarterly,Digital Wallet,DSL,Yes,No,No,No,No,Yes,Yes
7996,Male,65,38,7551.23,407898.56,Quarterly,Cash,DSL,No,Yes,Yes,Yes,No,No,Yes
7997,Female,76,70,9951.62,636018.91,Annually,Credit Card,No,Yes,Yes,Yes,No,No,Yes,Yes
7998,Female,43,64,6137.39,221430.5,Semi Annually,Digital Wallet,Fiber optic,Yes,No,Yes,Yes,No,No,No
7999,Male,73,7,1409.44,303507.96,Semi Annually,Credit Card,Fiber optic,No,Yes,Yes,Yes,No,No,Yes
8000,Male,72,44,3141.92,554270.81,Annually,Credit Card,No,Yes,No,No,Yes,Yes,Yes,Yes
8001,Female,37,7,4272.7,794426.17,Annually,Bank Transfer,No,No,Yes,Yes,Yes,Yes,Yes,No
8002,Male,34,66,7706.41,724294.11,Semi Annually,Digital Wallet,Fiber optic,Yes,No,Yes,No,Yes,No,Yes
8003,Female,34,60,3110.39,421451.67,Annually,Digital Wallet,DSL,No,No,Yes,No,No,No,No
8004,Male,21,1,2960.36,545578.36,Semi Annually,Cheque,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes
8005,Male,22,62,3577.18,430218.64,Semi Annually,Cheque,Fiber optic,Yes,No,Yes,Yes,Yes,No,Yes
8006,Male,77,18,7191.84,353496.37,Monthly,Credit Card,No,Yes,No,No,Yes,No,Yes,No
8007,Female,40,7,6013.04,485815.17,Quarterly,Cash,No,Yes,No,No,No,No,No,Yes
8008,Male,63,54,10131.3,315334.39,Annually,Cheque,DSL,No,Yes,Yes,No,Yes,Yes,Yes
8009,Female,69,67,8435.6,231348.8,Monthly,Cheque,DSL,Yes,Yes,No,Yes,No,Yes,No
8010,Male,27,10,8068.5,567482.38,Semi Annually,Credit Card,No,Yes,Yes,Yes,Yes,No,No,No
8011,Female,63,61,2024.87,698859.0,Annually,Digital Wallet,DSL,Yes,No,Yes,Yes,No,Yes,No
8012,Male,45,59,851.69,237539.2,Quarterly,Cheque,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes
8013,Female,50,59,6217.99,568444.38,Semi Annually,Cash,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
8014,Female,60,69,1045.37,352875.01,Monthly,Credit Card,DSL,No,Yes,Yes,No,No,No,No
8015,Female,43,63,4495.41,248647.18,Semi Annually,Digital Wallet,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8016,Female,72,8,508.13,500677.67,Annually,Bank Transfer,Fiber optic,No,No,No,Yes,Yes,No,No
8017,Female,67,55,2286.35,752137.43,Quarterly,Cash,DSL,No,Yes,Yes,No,Yes,Yes,Yes
8018,Female,65,6,1502.34,287836.27,Semi Annually,Digital Wallet,DSL,Yes,No,Yes,Yes,No,No,Yes
8019,Male,46,1,9651.62,609988.65,Annually,Credit Card,No,No,Yes,Yes,Yes,Yes,No,No
8020,Female,44,56,4284.29,258611.49,Annually,Bank Transfer,DSL,No,No,Yes,No,Yes,Yes,No
8021,Female,35,10,1130.39,645056.02,Semi Annually,Cash,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes
8022,Female,57,23,3332.67,610387.93,Quarterly,Cheque,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes
8023,Male,77,16,8257.14,614849.89,Annually,Cheque,No,Yes,No,Yes,No,No,No,No
8024,Male,27,16,8998.5,798189.37,Monthly,Cash,DSL,No,Yes,Yes,No,No,Yes,Yes
8025,Male,75,56,1614.41,121008.88,Monthly,Cheque,Fiber optic,No,No,Yes,Yes,No,Yes,No
8026,Female,59,6,9387.08,317182.99,Quarterly,Credit Card,Fiber optic,No,Yes,No,No,Yes,No,Yes
8027,Male,22,30,4572.6,508341.61,Quarterly,Cash,DSL,No,Yes,Yes,No,Yes,Yes,Yes
8028,Male,27,63,8216.72,476475.62,Monthly,Cash,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8029,Female,67,1,8123.79,626700.14,Quarterly,Cheque,Fiber optic,Yes,No,No,No,Yes,Yes,Yes
8030,Female,38,51,9564.39,47058.57,Monthly,Cash,No,Yes,No,No,No,Yes,No,No
8031,Male,41,46,8426.76,566990.42,Semi Annually,Bank Transfer,No,Yes,Yes,Yes,Yes,Yes,No,Yes
8032,Female,55,21,658.65,592801.93,Monthly,Cash,Fiber optic,Yes,No,No,No,No,Yes,No
8033,Female,20,38,6329.88,58269.88,Quarterly,Cheque,DSL,No,No,Yes,No,No,Yes,No
8034,Female,57,69,2160.94,435559.06,Semi Annually,Cheque,No,No,No,No,No,Yes,Yes,Yes
8035,Female,48,63,11645.58,203544.24,Quarterly,Cheque,DSL,No,Yes,No,Yes,No,No,No
8036,Male,79,50,3218.85,643285.54,Monthly,Cheque,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
8037,Female,58,12,5157.27,49194.75,Semi Annually,Credit Card,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No
8038,Male,54,69,2521.09,125469.68,Annually,Cheque,No,Yes,Yes,No,No,Yes,No,No
8039,Male,78,44,1788.15,92518.48,Monthly,Bank Transfer,DSL,No,Yes,Yes,Yes,No,Yes,Yes
8040,Male,19,52,7290.97,61521.99,Semi Annually,Cash,DSL,Yes,No,Yes,No,Yes,Yes,No
8041,Male,19,9,6019.52,484058.19,Annually,Digital Wallet,No,Yes,Yes,No,No,Yes,No,Yes
8042,Female,56,65,4620.98,696152.07,Quarterly,Digital Wallet,No,No,Yes,Yes,Yes,No,No,Yes
8043,Female,66,10,1207.94,413668.77,Monthly,Credit Card,No,Yes,Yes,No,Yes,Yes,Yes,Yes
8044,Female,59,46,8884.32,176359.4,Semi Annually,Digital Wallet,Fiber optic,No,Yes,Yes,Yes,No,No,No
8045,Male,61,58,269.1,281599.05,Annually,Cheque,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes
8046,Male,51,37,5600.41,294689.32,Semi Annually,Digital Wallet,No,Yes,Yes,Yes,Yes,No,No,No
8047,Male,59,52,7664.35,366791.96,Semi Annually,Bank Transfer,DSL,No,Yes,Yes,Yes,Yes,No,Yes
8048,Female,37,13,5282.39,342225.31,Monthly,Cheque,DSL,No,No,No,Yes,No,No,No
8049,Male,50,6,1689.27,540209.49,Quarterly,Digital Wallet,DSL,No,No,Yes,Yes,Yes,Yes,No
8050,Female,21,58,9383.35,278530.62,Annually,Cheque,DSL,Yes,No,Yes,Yes,No,Yes,Yes
8051,Female,62,48,4022.54,533742.66,Quarterly,Credit Card,No,No,No,No,Yes,No,Yes,No
8052,Female,61,32,1790.12,441951.03,Annually,Bank Transfer,DSL,Yes,No,No,No,Yes,No,No
8053,Female,28,11,6693.14,48321.99,Semi Annually,Cash,DSL,No,No,Yes,No,Yes,Yes,Yes
8054,Male,78,5,426.22,736540.95,Annually,Cheque,Fiber optic,Yes,Yes,Yes,No,No,Yes,Yes
8055,Female,59,6,4023.95,150586.34,Annually,Bank Transfer,No,No,No,Yes,No,Yes,Yes,Yes
8056,Male,64,21,9057.58,366707.8,Quarterly,Credit Card,DSL,No,Yes,Yes,No,No,No,Yes
8057,Female,22,42,10969.99,758601.79,Annually,Credit Card,DSL,Yes,No,Yes,No,Yes,Yes,No
8058,Male,42,27,7182.38,205393.23,Monthly,Bank Transfer,No,No,Yes,Yes,Yes,Yes,No,No
8059,Male,66,3,2767.82,27509.99,Quarterly,Digital Wallet,No,No,No,Yes,No,Yes,Yes,No
8060,Female,77,60,2796.0,397139.36,Quarterly,Bank Transfer,DSL,Yes,No,No,No,No,Yes,No
8061,Female,54,66,7325.69,186905.64,Monthly,Digital Wallet,Fiber optic,Yes,Yes,No,No,Yes,Yes,No
8062,Female,51,49,4999.79,469801.74,Monthly,Digital Wallet,Fiber optic,Yes,No,No,Yes,Yes,No,No
8063,Male,26,34,2291.72,655515.41,Quarterly,Bank Transfer,No,Yes,No,No,No,No,No,Yes
8064,Female,23,37,9491.29,413863.73,Quarterly,Credit Card,No,No,Yes,No,No,No,No,No
8065,Female,35,42,2562.87,519573.18,Quarterly,Cash,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes
8066,Male,31,65,3995.36,536260.39,Semi Annually,Cash,Fiber optic,Yes,Yes,No,Yes,No,No,Yes
8067,Female,36,60,924.87,658222.25,Annually,Bank Transfer,Fiber optic,Yes,Yes,No,No,Yes,No,Yes
8068,Male,31,1,8476.19,553462.18,Monthly,Cheque,Fiber optic,Yes,No,No,Yes,No,No,No
8069,Female,57,59,3448.28,781176.0,Semi Annually,Bank Transfer,Fiber optic,No,No,Yes,Yes,No,Yes,Yes
8070,Male,34,4,2947.83,370406.89,Semi Annually,Cash,No,No,No,Yes,Yes,Yes,Yes,Yes
8071,Male,77,14,3779.63,49704.12,Semi Annually,Bank Transfer,No,Yes,No,Yes,No,No,Yes,No
8072,Female,52,18,10514.74,321281.25,Annually,Credit Card,No,No,Yes,No,Yes,No,Yes,Yes
8073,Male,46,34,6312.62,673503.65,Semi Annually,Cash,No,Yes,No,Yes,No,Yes,Yes,Yes
8074,Female,59,1,2063.04,115123.45,Quarterly,Cash,DSL,No,No,Yes,No,Yes,Yes,Yes
8075,Female,34,53,9338.87,591392.48,Monthly,Cash,Fiber optic,No,No,Yes,No,Yes,No,Yes
8076,Male,76,22,2659.75,433172.55,Annually,Credit Card,Fiber optic,No,No,Yes,No,No,Yes,Yes
8077,Female,60,61,5067.22,721526.22,Annually,Cash,No,Yes,No,Yes,Yes,Yes,No,Yes
8078,Male,25,22,6903.29,587639.84,Quarterly,Cheque,Fiber optic,Yes,Yes,Yes,No,No,No,No
8079,Male,18,50,7096.43,531814.05,Monthly,Cash,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes
8080,Male,62,16,1014.58,710633.56,Semi Annually,Bank Transfer,DSL,No,No,Yes,No,No,Yes,No
8081,Male,70,28,10074.29,727493.74,Annually,Cheque,DSL,No,Yes,Yes,Yes,Yes,Yes,No
8082,Male,53,70,5857.28,314084.2,Monthly,Digital Wallet,No,Yes,No,No,No,Yes,No,No
8083,Male,24,42,11873.28,742999.38,Annually,Cash,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
8084,Male,63,66,8665.82,53211.42,Monthly,Digital Wallet,DSL,Yes,No,Yes,Yes,Yes,No,Yes
8085,Male,22,71,11912.31,612427.64,Monthly,Digital Wallet,DSL,No,No,Yes,Yes,Yes,Yes,Yes
8086,Female,41,35,5551.01,275859.44,Monthly,Credit Card,Fiber optic,No,Yes,No,No,Yes,Yes,Yes
8087,Female,45,20,1861.22,395043.59,Quarterly,Bank Transfer,Fiber optic,No,Yes,No,No,Yes,Yes,Yes
8088,Male,79,2,8782.25,670242.41,Annually,Bank Transfer,DSL,No,Yes,Yes,No,No,Yes,No
8089,Female,60,7,9377.57,513260.59,Semi Annually,Digital Wallet,DSL,Yes,Yes,Yes,Yes,Yes,No,No
8090,Female,34,49,10263.46,371417.91,Quarterly,Credit Card,Fiber optic,No,No,No,No,No,Yes,Yes
8091,Female,54,9,3757.1,139507.26,Semi Annually,Cheque,No,Yes,Yes,No,No,Yes,No,No
8092,Female,37,27,6226.07,752019.19,Quarterly,Cash,Fiber optic,No,Yes,No,No,No,Yes,Yes
8093,Female,20,2,10318.57,272657.21,Quarterly,Cheque,No,Yes,No,Yes,Yes,No,Yes,Yes
8094,Female,54,68,10403.89,89917.6,Quarterly,Cash,DSL,Yes,Yes,No,Yes,Yes,No,No
8095,Male,43,60,503.07,455675.93,Monthly,Digital Wallet,No,No,Yes,No,No,No,Yes,No
8096,Female,32,49,8116.82,330961.04,Annually,Credit Card,No,No,No,Yes,Yes,Yes,Yes,No
8097,Female,68,2,7299.91,476503.82,Monthly,Credit Card,DSL,No,Yes,No,No,Yes,Yes,No
8098,Female,65,17,1183.39,194488.67,Monthly,Bank Transfer,DSL,No,Yes,Yes,No,Yes,No,Yes
8099,Female,25,20,11175.61,309195.8,Monthly,Bank Transfer,No,Yes,No,Yes,No,No,Yes,Yes
8100,Male,30,32,5455.39,778281.62,Quarterly,Cheque,Fiber optic,No,No,Yes,No,No,Yes,No
8101,Male,65,51,8156.24,749863.61,Quarterly,Bank Transfer,Fiber optic,No,No,No,No,No,Yes,Yes
8102,Male,20,42,10617.01,692861.58,Semi Annually,Cash,DSL,No,No,Yes,Yes,Yes,Yes,No
8103,Male,18,63,1735.43,625505.48,Annually,Credit Card,DSL,No,Yes,No,No,No,No,Yes
8104,Female,26,61,10298.95,133682.22,Monthly,Credit Card,Fiber optic,No,Yes,No,Yes,Yes,No,Yes
8105,Male,48,62,8746.81,378875.17,Monthly,Digital Wallet,Fiber optic,No,No,No,No,No,Yes,No
8106,Male,58,3,10107.19,585043.2,Monthly,Digital Wallet,DSL,Yes,No,No,No,Yes,Yes,No
8107,Male,71,26,6039.06,216796.38,Annually,Cheque,Fiber optic,Yes,Yes,Yes,No,Yes,No,Yes
8108,Male,43,48,595.12,36128.63,Annually,Digital Wallet,No,Yes,Yes,Yes,No,No,No,No
8109,Female,34,8,8112.09,340298.13,Annually,Cash,DSL,No,Yes,No,No,Yes,No,No
8110,Male,73,5,4619.48,345861.7,Monthly,Bank Transfer,No,Yes,No,Yes,No,No,Yes,Yes
8111,Female,51,11,4948.51,61429.2,Annually,Bank Transfer,No,No,No,Yes,Yes,No,Yes,Yes
8112,Male,26,42,5406.89,263286.31,Monthly,Cheque,No,Yes,No,No,Yes,Yes,Yes,Yes
8113,Female,79,41,6016.33,734667.05,Monthly,Bank Transfer,No,Yes,No,Yes,No,No,No,Yes
8114,Female,73,19,8010.82,207734.48,Annually,Credit Card,Fiber optic,No,No,Yes,Yes,Yes,No,Yes
8115,Male,68,48,8775.95,459636.26,Quarterly,Bank Transfer,DSL,Yes,No,No,Yes,No,Yes,Yes
8116,Male,30,53,9366.74,395426.76,Monthly,Digital Wallet,Fiber optic,No,No,No,No,Yes,Yes,Yes
8117,Male,22,55,8124.95,691079.37,Monthly,Credit Card,No,No,No,Yes,No,No,No,Yes
8118,Male,58,61,9681.06,526304.69,Quarterly,Digital Wallet,No,Yes,No,Yes,Yes,No,No,No
8119,Female,30,32,1641.36,135159.3,Annually,Digital Wallet,No,Yes,Yes,No,No,No,Yes,Yes
8120,Female,18,46,10074.45,122866.29,Semi Annually,Cheque,No,Yes,Yes,No,Yes,No,No,Yes
8121,Male,42,36,4769.89,450414.91,Quarterly,Cheque,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes
8122,Male,64,18,6439.56,46708.43,Annually,Credit Card,DSL,Yes,No,Yes,Yes,No,Yes,Yes
8123,Female,21,18,5318.6,320889.45,Monthly,Bank Transfer,DSL,No,Yes,No,No,No,No,No
8124,Male,53,12,5813.46,325218.75,Quarterly,Cash,No,Yes,No,No,No,No,Yes,Yes
8125,Female,69,46,3568.05,165103.17,Monthly,Bank Transfer,No,No,No,No,No,Yes,No,Yes
8126,Male,27,55,2205.42,247799.65,Quarterly,Credit Card,DSL,No,Yes,No,Yes,No,No,Yes
8127,Female,45,38,1437.76,270659.11,Semi Annually,Cash,DSL,No,Yes,No,Yes,No,Yes,No
8128,Female,74,2,5526.51,19289.29,Monthly,Digital Wallet,DSL,Yes,Yes,No,No,No,No,No
8129,Female,79,9,1678.08,646654.21,Annually,Digital Wallet,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes
8130,Female,23,5,3090.86,766382.54,Quarterly,Cash,No,Yes,No,Yes,Yes,Yes,No,Yes
8131,Female,44,19,1776.67,238520.55,Quarterly,Digital Wallet,DSL,No,Yes,Yes,Yes,No,No,Yes
8132,Male,73,71,1487.63,98468.59,Quarterly,Bank Transfer,DSL,Yes,No,No,Yes,Yes,Yes,Yes
8133,Female,29,39,10613.04,763306.19,Monthly,Cheque,No,Yes,No,No,Yes,Yes,No,Yes
8134,Male,79,42,8153.51,595035.31,Annually,Bank Transfer,Fiber optic,Yes,No,No,Yes,Yes,No,No
8135,Female,69,17,11100.36,714002.52,Quarterly,Digital Wallet,No,No,Yes,Yes,Yes,Yes,No,No
8136,Female,65,63,7799.34,295092.16,Monthly,Cheque,DSL,No,No,Yes,No,Yes,No,No
8137,Male,20,46,10158.62,392409.2,Monthly,Bank Transfer,DSL,Yes,No,No,No,Yes,No,No
8138,Male,63,20,6752.52,744889.37,Semi Annually,Digital Wallet,Fiber optic,Yes,No,No,Yes,Yes,No,Yes
8139,Male,50,70,5659.03,373046.43,Annually,Bank Transfer,Fiber optic,Yes,No,No,Yes,No,Yes,Yes
8140,Male,27,8,6436.03,540955.28,Semi Annually,Digital Wallet,No,No,No,Yes,Yes,No,Yes,Yes
8141,Female,48,19,3978.66,566791.05,Quarterly,Credit Card,DSL,Yes,No,No,No,No,Yes,Yes
8142,Male,32,32,7964.07,671319.94,Monthly,Cash,Fiber optic,No,No,No,No,Yes,No,No
8143,Female,24,19,10786.66,780391.4,Quarterly,Digital Wallet,DSL,No,No,No,No,No,No,Yes
8144,Male,53,24,9431.77,274570.47,Monthly,Bank Transfer,Fiber optic,No,No,No,Yes,No,Yes,No
8145,Male,31,24,5651.6,205486.17,Monthly,Digital Wallet,Fiber optic,No,Yes,Yes,No,No,Yes,No
8146,Female,73,56,11456.25,71387.7,Annually,Digital Wallet,DSL,No,Yes,No,Yes,Yes,Yes,No
8147,Female,65,18,11827.99,686664.64,Quarterly,Bank Transfer,DSL,No,Yes,No,Yes,No,Yes,Yes
8148,Male,31,12,6018.59,241217.1,Annually,Bank Transfer,No,Yes,No,Yes,No,No,No,Yes
8149,Female,20,41,10402.75,49194.11,Monthly,Cheque,No,No,No,No,No,Yes,No,Yes
8150,Female,66,48,256.29,693563.67,Quarterly,Digital Wallet,No,No,No,Yes,No,No,Yes,Yes
8151,Female,70,64,986.54,412828.45,Monthly,Credit Card,DSL,No,Yes,No,Yes,Yes,No,No
8152,Female,63,16,464.2,672267.43,Quarterly,Cash,Fiber optic,Yes,Yes,No,Yes,Yes,No,Yes
8153,Female,67,23,9323.32,448040.75,Quarterly,Digital Wallet,No,No,Yes,Yes,No,Yes,Yes,Yes
8154,Female,20,39,1141.39,257846.5,Semi Annually,Bank Transfer,DSL,No,Yes,No,No,No,No,No
8155,Female,79,33,401.2,112527.46,Semi Annually,Cheque,No,No,No,Yes,No,No,No,No
8156,Female,39,24,1939.54,355357.6,Annually,Digital Wallet,No,No,No,Yes,No,No,Yes,No
8157,Male,36,61,3814.28,30973.74,Monthly,Credit Card,No,Yes,Yes,Yes,No,Yes,Yes,Yes
8158,Female,52,55,5683.47,485942.96,Annually,Bank Transfer,Fiber optic,No,No,Yes,Yes,Yes,No,No
8159,Male,29,61,971.76,347855.06,Quarterly,Credit Card,DSL,No,Yes,No,Yes,No,Yes,No
8160,Female,71,40,6087.99,121803.67,Annually,Credit Card,Fiber optic,No,No,No,Yes,No,No,No
8161,Female,22,58,3127.13,428885.25,Quarterly,Cash,No,Yes,No,No,Yes,No,Yes,No
8162,Female,27,1,3437.58,642719.45,Annually,Cash,No,Yes,Yes,Yes,No,Yes,Yes,Yes
8163,Female,58,25,9898.45,780092.23,Annually,Digital Wallet,Fiber optic,No,No,Yes,No,Yes,Yes,Yes
8164,Male,50,53,11845.7,426613.21,Quarterly,Cash,No,Yes,Yes,Yes,No,Yes,Yes,Yes
8165,Male,30,61,5673.6,112345.26,Quarterly,Digital Wallet,No,Yes,Yes,Yes,No,No,Yes,Yes
8166,Female,52,46,3996.89,650457.89,Annually,Digital Wallet,Fiber optic,No,Yes,Yes,No,Yes,Yes,No
8167,Male,68,60,11191.09,559672.99,Quarterly,Bank Transfer,DSL,No,Yes,Yes,No,Yes,No,Yes
8168,Female,49,51,6105.29,763637.29,Annually,Bank Transfer,No,No,No,Yes,Yes,No,Yes,No
8169,Female,28,48,8818.17,432818.27,Monthly,Cheque,No,Yes,No,Yes,No,No,No,Yes
8170,Male,65,40,5082.13,292112.09,Semi Annually,Cash,DSL,Yes,Yes,Yes,No,No,No,Yes
8171,Male,55,7,2590.07,770643.7,Quarterly,Cheque,Fiber optic,Yes,No,Yes,No,Yes,Yes,No
8172,Female,41,19,7927.64,435371.22,Quarterly,Credit Card,Fiber optic,Yes,No,Yes,Yes,No,Yes,No
8173,Female,52,15,8045.14,22565.48,Annually,Digital Wallet,No,No,Yes,Yes,No,No,Yes,No
8174,Male,36,70,5630.17,384198.52,Quarterly,Digital Wallet,No,No,Yes,No,No,Yes,No,No
8175,Female,23,61,3385.41,11878.64,Monthly,Bank Transfer,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No
8176,Male,57,56,10015.4,592789.17,Semi Annually,Credit Card,No,No,No,Yes,Yes,No,No,No
8177,Female,71,10,3448.75,457096.64,Semi Annually,Digital Wallet,Fiber optic,No,No,No,Yes,No,Yes,No
8178,Female,62,46,7976.48,96742.88,Quarterly,Digital Wallet,Fiber optic,No,Yes,No,No,Yes,Yes,No
8179,Male,61,57,4731.03,652278.93,Monthly,Credit Card,Fiber optic,Yes,Yes,No,No,No,No,Yes
8180,Male,79,35,5775.27,433785.42,Semi Annually,Credit Card,No,No,No,No,Yes,Yes,No,Yes
8181,Male,59,3,2694.55,100107.7,Semi Annually,Digital Wallet,Fiber optic,No,Yes,No,No,No,No,No
8182,Female,52,66,7863.86,136408.59,Monthly,Credit Card,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes
8183,Female,21,53,2864.74,659462.04,Semi Annually,Cash,DSL,No,No,No,No,Yes,Yes,Yes
8184,Female,50,52,5931.43,290834.63,Annually,Credit Card,Fiber optic,No,No,Yes,Yes,No,Yes,No
8185,Female,30,53,4075.82,658665.9,Monthly,Cheque,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes
8186,Male,73,54,11570.55,64907.65,Semi Annually,Cheque,Fiber optic,No,Yes,No,No,No,Yes,No
8187,Female,53,47,11790.21,202648.66,Monthly,Digital Wallet,No,No,No,Yes,Yes,Yes,No,Yes
8188,Female,71,3,9091.2,614020.25,Quarterly,Digital Wallet,No,Yes,Yes,No,Yes,No,Yes,Yes
8189,Female,60,65,11810.23,516944.68,Semi Annually,Bank Transfer,No,No,Yes,Yes,No,No,No,No
8190,Male,36,15,1539.9,252391.37,Semi Annually,Credit Card,Fiber optic,No,Yes,Yes,Yes,No,Yes,No
8191,Female,60,34,11909.43,749460.89,Annually,Cheque,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes
8192,Female,29,50,1421.96,176742.33,Annually,Bank Transfer,DSL,Yes,Yes,No,No,Yes,Yes,No
8193,Male,28,33,5102.33,681325.86,Semi Annually,Digital Wallet,DSL,Yes,Yes,No,Yes,No,Yes,Yes
8194,Female,23,3,3019.58,559637.66,Monthly,Cash,No,Yes,No,No,No,No,Yes,No
8195,Female,29,2,11455.38,105682.49,Semi Annually,Credit Card,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Yes
8196,Male,44,4,7702.32,448541.35,Annually,Bank Transfer,DSL,Yes,No,No,Yes,Yes,No,No
8197,Female,58,16,7246.1,744626.99,Annually,Cash,No,Yes,No,Yes,No,No,Yes,Yes
8198,Female,42,54,11969.77,498927.88,Semi Annually,Digital Wallet,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,No
8199,Female,59,33,7426.63,427757.84,Monthly,Cheque,DSL,No,Yes,No,No,No,Yes,No
8200,Male,20,9,7824.69,299395.32,Semi Annually,Bank Transfer,DSL,Yes,No,Yes,No,Yes,Yes,Yes
8201,Female,20,57,728.34,633142.63,Semi Annually,Bank Transfer,DSL,Yes,No,No,No,No,No,No
8202,Female,37,40,10336.8,731316.78,Monthly,Digital Wallet,DSL,No,Yes,No,Yes,No,No,Yes
